filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,lanes,1,2,2.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,flowElements,25,23,0.92
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,flowNodeRefs,12,11,0.9166666666666666
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,name,9,12,1.3333333333333333
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,outgoing,13,12,0.9230769230769231
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,sourceRef,13,12,0.9230769230769231
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,incoming,13,12,0.9230769230769231
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,targetRef,13,12,0.9230769230769231
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,lanes,1,4,4.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,flowElements,23,18,0.782608695652174
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,flowNodeRefs,11,9,0.8181818181818182
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,name,7,12,1.7142857142857142
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,outgoing,12,9,0.75
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,sourceRef,12,9,0.75
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,incoming,12,9,0.75
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,targetRef,12,9,0.75
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,lanes,3,4,1.3333333333333333
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,flowElements,19,21,1.105263157894737
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,flowNodeRefs,12,10,0.8333333333333334
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,eventDefinitions,2,0,0.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,name,15,14,0.9333333333333333
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,outgoing,9,11,1.2222222222222223
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,sourceRef,19,11,0.5789473684210527
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,incoming,9,11,1.2222222222222223
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,targetRef,19,11,0.5789473684210527
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,extensionValues,5,0,0.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,value,5,0,0.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,artifacts,10,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,lanes,3,5,1.6666666666666667
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,name,35,43,1.2285714285714286
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,flowElements,39,59,1.5128205128205128
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,flowNodeRefs,20,28,1.4
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,eventDefinitions,1,2,2.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,outgoing,20,32,1.6
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,sourceRef,43,47,1.0930232558139534
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,incoming,20,32,1.6
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,targetRef,43,47,1.0930232558139534
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,extensionValues,15,5,0.3333333333333333
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,value,15,5,0.3333333333333333
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,artifacts,23,15,0.6521739130434783
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,lanes,3,5,1.6666666666666667
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,flowElements,38,38,1.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,flowNodeRefs,24,19,0.7916666666666666
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,eventDefinitions,3,2,0.6666666666666666
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,name,24,32,1.3333333333333333
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,outgoing,20,19,0.95
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,sourceRef,25,30,1.2
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,incoming,20,19,0.95
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,targetRef,25,30,1.2
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,extensionValues,3,5,1.6666666666666667
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,value,3,5,1.6666666666666667
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,artifacts,4,11,2.75
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,laneSets,1,1,1.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,lanes,2,5,2.5
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,name,17,48,2.823529411764706
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,flowElements,38,61,1.605263157894737
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,flowNodeRefs,20,30,1.5
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,eventDefinitions,6,2,0.3333333333333333
