filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Process,26,24,0.9230769230769231
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,LaneSet,1,3,3.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Lane,12,12,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,StartEvent,2,2,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Task,18,17,0.9444444444444444
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,SequenceFlow,26,24,0.9230769230769231
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ExclusiveGateway,3,5,1.6666666666666667
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,EndEvent,4,4,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ParallelGateway,8,6,0.75
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,Process,24,19,0.7916666666666666
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,LaneSet,1,5,5.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,Lane,11,11,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,StartEvent,2,2,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,Task,15,13,0.8666666666666667
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,SequenceFlow,24,19,0.7916666666666666
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,ExclusiveGateway,6,5,0.8333333333333334
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,ParallelGateway,6,4,0.6666666666666666
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,EndEvent,2,2,1.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,Process,30,22,0.7333333333333333
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,LaneSet,5,5,1.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,Lane,19,12,0.631578947368421
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,StartEvent,4,2,0.5
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,Task,18,14,0.7777777777777778
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,SequenceFlow,20,24,1.2
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,ExtensionAttributeValue,5,0,0.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,DataObject,2,0,0.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,Association,20,0,0.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,ExclusiveGateway,3,9,3.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,EndEvent,2,2,1.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,Process,63,75,1.1904761904761905
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,LaneSet,5,6,1.2
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,Lane,36,36,1.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,Task,38,4,0.10526315789473684
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,StartEvent,3,2,0.6666666666666666
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,SequenceFlow,42,73,1.7380952380952381
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,ExtensionAttributeValue,15,5,0.3333333333333333
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,DataObject,11,3,0.2727272727272727
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,Association,46,30,0.6521739130434783
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,ExclusiveGateway,11,29,2.6363636363636362
