filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-20 15.15 A10-representations.aird.xes,Process,10,40,4.0
2024-10-20 15.15 A10-representations.aird.xes,LaneSet,1,6,6.0
2024-10-20 15.15 A10-representations.aird.xes,Lane,5,22,4.4
2024-10-20 15.15 A10-representations.aird.xes,StartEvent,2,1,0.5
2024-10-20 15.15 A10-representations.aird.xes,Task,9,27,3.0
2024-10-20 15.15 A10-representations.aird.xes,EndEvent,2,5,2.5
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow,8,26,3.25
2024-10-20 15.57 A20-representations.aird.xes,Process,18,17,0.9444444444444444
2024-10-20 15.57 A20-representations.aird.xes,LaneSet,1,6,6.0
2024-10-20 15.57 A20-representations.aird.xes,Lane,8,10,1.25
2024-10-20 15.57 A20-representations.aird.xes,StartEvent,2,1,0.5
2024-10-20 15.57 A20-representations.aird.xes,Task,12,15,1.25
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow,18,18,1.0
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway,9,7,0.7777777777777778
2024-10-20 15.57 A20-representations.aird.xes,EndEvent,3,2,0.6666666666666666
2024-10-20 17.09 A30-representations.aird.xes,Process,20,21,1.05
2024-10-20 17.09 A30-representations.aird.xes,LaneSet,1,6,6.0
2024-10-20 17.09 A30-representations.aird.xes,SubProcess,7,4,0.5714285714285714
2024-10-20 17.09 A30-representations.aird.xes,Lane,11,15,1.3636363636363635
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent,9,6,0.6666666666666666
2024-10-20 17.09 A30-representations.aird.xes,StartEvent,2,1,0.5
2024-10-20 17.09 A30-representations.aird.xes,Task,12,17,1.4166666666666667
2024-10-20 17.09 A30-representations.aird.xes,SequenceFlow,16,20,1.25
2024-10-20 17.09 A30-representations.aird.xes,EndEvent,5,4,0.8
2024-10-20 17.42 A40-representations.aird.xes,Process,21,23,1.0952380952380953
2024-10-20 17.42 A40-representations.aird.xes,Lane,17,16,0.9411764705882353
2024-10-20 17.42 A40-representations.aird.xes,StartEvent,8,6,0.75
2024-10-20 17.42 A40-representations.aird.xes,Task,23,19,0.8260869565217391
2024-10-20 17.42 A40-representations.aird.xes,LaneSet,2,4,2.0
2024-10-20 17.42 A40-representations.aird.xes,SequenceFlow,29,19,0.6551724137931034
2024-10-20 17.42 A40-representations.aird.xes,SubProcess,16,7,0.4375
2024-10-20 17.42 A40-representations.aird.xes,EndEvent,9,7,0.7777777777777778
2024-10-20 17.52 A41-representations.aird.xes,Process,23,26,1.1304347826086956
2024-10-20 17.52 A41-representations.aird.xes,LaneSet,5,6,1.2
2024-10-20 17.52 A41-representations.aird.xes,Lane,17,16,0.9411764705882353
2024-10-20 17.52 A41-representations.aird.xes,Task,23,25,1.0869565217391304
2024-10-20 17.52 A41-representations.aird.xes,StartEvent,8,4,0.5
2024-10-20 17.52 A41-representations.aird.xes,SequenceFlow,30,32,1.0666666666666667
2024-10-20 17.52 A41-representations.aird.xes,SubProcess,16,17,1.0625
2024-10-20 17.52 A41-representations.aird.xes,EndEvent,10,9,0.9
2024-10-20 18.10 B10-representations.aird.xes,Process,47,48,1.0212765957446808
2024-10-20 18.10 B10-representations.aird.xes,LaneSet,4,6,1.5
2024-10-20 18.10 B10-representations.aird.xes,Lane,33,24,0.7272727272727273
2024-10-20 18.10 B10-representations.aird.xes,StartEvent,6,1,0.16666666666666666
2024-10-20 18.10 B10-representations.aird.xes,Task,8,4,0.5
2024-10-20 18.10 B10-representations.aird.xes,SequenceFlow,44,37,0.8409090909090909
2024-10-20 18.10 B10-representations.aird.xes,UserTask,5,32,6.4
2024-10-20 18.10 B10-representations.aird.xes,EndEvent,13,3,0.23076923076923078
2024-10-20 18.10 B10-representations.aird.xes,ServiceTask,4,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ParallelGateway,4,5,1.25
2024-10-20 18.10 B10-representations.aird.xes,ExclusiveGateway,15,10,0.6666666666666666
2024-10-20 18.10 B10-representations.aird.xes,SubProcess,25,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ExtensionAttributeValue,5,2,0.4
2024-10-20 18.10 B10-representations.aird.xes,DataObject,1,2,2.0
2024-10-20 18.10 B10-representations.aird.xes,Association,6,24,4.0
2024-10-20 18.10 B10-representations.aird.xes,DataStore,1,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,Process,51,20,0.39215686274509803
2024-10-20 18.42 C10-representations.aird.xes,LaneSet,7,17,2.4285714285714284
2024-10-20 18.42 C10-representations.aird.xes,Lane,33,9,0.2727272727272727
2024-10-20 18.42 C10-representations.aird.xes,StartEvent,7,4,0.5714285714285714
2024-10-20 18.42 C10-representations.aird.xes,Task,29,45,1.5517241379310345
2024-10-20 18.42 C10-representations.aird.xes,IntermediateCatchEvent,14,10,0.7142857142857143
2024-10-20 18.42 C10-representations.aird.xes,SequenceFlow,56,38,0.6785714285714286
