filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-20 15.15 A10-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,LaneSet lanes ADD,1,3,3.0
2024-10-20 15.15 A10-representations.aird.xes,Process flowElements ADD,9,26,2.888888888888889
2024-10-20 15.15 A10-representations.aird.xes,Lane flowNodeRefs ADD,5,13,2.6
2024-10-20 15.15 A10-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task name SET,3,9,3.0
2024-10-20 15.15 A10-representations.aird.xes,EndEvent name SET,1,2,2.0
2024-10-20 15.15 A10-representations.aird.xes,StartEvent outgoing ADD,1,0,0.0
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow sourceRef SET,4,13,3.25
2024-10-20 15.15 A10-representations.aird.xes,Task incoming ADD,3,8,2.6666666666666665
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow targetRef SET,4,13,3.25
2024-10-20 15.15 A10-representations.aird.xes,Task outgoing ADD,3,10,3.3333333333333335
2024-10-20 15.15 A10-representations.aird.xes,EndEvent incoming ADD,1,2,2.0
2024-10-20 15.57 A20-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,LaneSet lanes ADD,1,3,3.0
2024-10-20 15.57 A20-representations.aird.xes,Process flowElements ADD,17,16,0.9411764705882353
2024-10-20 15.57 A20-representations.aird.xes,Lane flowNodeRefs ADD,8,7,0.875
2024-10-20 15.57 A20-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,Task name SET,4,4,1.0
2024-10-20 15.57 A20-representations.aird.xes,StartEvent outgoing ADD,1,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow sourceRef SET,9,9,1.0
2024-10-20 15.57 A20-representations.aird.xes,Task incoming ADD,4,4,1.0
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow targetRef SET,9,9,1.0
2024-10-20 15.57 A20-representations.aird.xes,Task outgoing ADD,4,7,1.75
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway incoming ADD,3,4,1.3333333333333333
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway outgoing ADD,4,2,0.5
2024-10-20 15.57 A20-representations.aird.xes,EndEvent name SET,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,EndEvent incoming ADD,2,1,0.5
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway name SET,2,1,0.5
2024-10-20 17.09 A30-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,LaneSet lanes ADD,1,3,3.0
2024-10-20 17.09 A30-representations.aird.xes,Process flowElements ADD,19,20,1.0526315789473684
2024-10-20 17.09 A30-representations.aird.xes,SubProcess name SET,2,1,0.5
2024-10-20 17.09 A30-representations.aird.xes,Lane flowNodeRefs ADD,11,12,1.0909090909090908
2024-10-20 17.09 A30-representations.aird.xes,SubProcess boundaryEventRefs ADD,1,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent attachedToRef SET,3,2,0.6666666666666666
2024-10-20 17.09 A30-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Task name SET,4,5,1.25
2024-10-20 17.09 A30-representations.aird.xes,StartEvent outgoing ADD,1,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,SequenceFlow sourceRef SET,8,9,1.125
2024-10-20 17.09 A30-representations.aird.xes,Task incoming ADD,2,5,2.5
