filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Process laneSets,1,1,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,LaneSet lanes,1,2,2.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Process flowElements,25,23,0.92
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Lane flowNodeRefs,12,11,0.9166666666666666
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,StartEvent name,1,1,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Task name,6,6,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Task outgoing,6,7,1.1666666666666667
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,SequenceFlow sourceRef,13,12,0.9230769230769231
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ExclusiveGateway incoming,1,2,2.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,SequenceFlow targetRef,13,12,0.9230769230769231
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,StartEvent outgoing,1,1,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Task incoming,6,4,0.6666666666666666
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ExclusiveGateway outgoing,2,2,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,EndEvent name,2,2,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,EndEvent incoming,2,2,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ParallelGateway incoming,4,4,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ParallelGateway outgoing,4,2,0.5
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,Process laneSets,1,1,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,LaneSet lanes,1,4,4.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,Process flowElements,23,18,0.782608695652174
