filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ADD,65,60,0.9230769230769231
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,SET,35,36,1.0285714285714285
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,ADD,60,48,0.8
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,SET,31,30,0.967741935483871
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,ADD,69,56,0.8115942028985508
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,SET,58,36,0.6206896551724138
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,MOVE,1,2,2.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,ADD,141,177,1.2553191489361701
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,SET,136,142,1.0441176470588236
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,MOVE,1,2,2.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,ADD,115,117,1.017391304347826
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,SET,77,97,1.2597402597402598
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,MOVE,1,2,2.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,ADD,121,195,1.6115702479338843
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,SET,84,171,2.0357142857142856
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,ADD,63,106,1.6825396825396826
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,SET,47,84,1.7872340425531914
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,ADD,94,117,1.2446808510638299
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,SET,51,98,1.9215686274509804
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,ADD,98,108,1.1020408163265305
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,SET,58,85,1.4655172413793103
2024-10-24 00.30 Ex09_writer0002-representations.aird.xes,ADD,110,164,1.490909090909091
2024-10-24 00.30 Ex09_writer0002-representations.aird.xes,SET,68,141,2.073529411764706
2024-10-24 00.37 Ex10_writer0000-representations.aird.xes,ADD,109,153,1.4036697247706422
2024-10-24 00.37 Ex10_writer0000-representations.aird.xes,SET,55,126,2.290909090909091
