Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,0.0,0.0,0.0,0.10094059031942616,62.80758857727051
fold_2,0.0,0.0,0.0,0.11237004399299622,58.48208111524582
fold_3,4.3478260869565215,2.1739130434782608,2.898550724637681,0.10294168928395146,52.213202300279036
fold_4,0.0,0.0,0.0,0.09526625871658326,56.16590924263001
fold_5,0.0,0.0,0.0,0.08858980451311384,50.56397449402582
fold_6,0.0,0.0,0.0,0.10158438152737087,47.9141480922699
