filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
Ex00,event,100,82,0.82
Ex01,event,91,75,0.824175824
Ex02,event,128,99,0.7734375
Ex03,event,278,219,0.787769784
Ex04,event,193,146,0.756476684
Ex05,event,205,152,0.741463415
Ex06,event,110,87,0.790909091
Ex07,event,145,109,0.751724138
Ex08,event,156,113,0.724358974
Ex09,event,178,142,0.797752809
Ex10,event,164,115,0.701219512
A1.0,event,37,31,0.837837838
A2.0,event,71,58,0.816901408
A3.0,event,83,58,0.698795181
A4.0,event,125,104,0.832
A4.1,event,132,101,0.765151515
B1.0,event,221,168,0.760180995
C1.0,event,226,162,0.716814159
C1.1,event,113,84,0.743362832
C2.0,event,253,183,0.723320158
C3.0,event,138,102,0.739130435
C4.0,event,230,179,0.77826087
C5.0,event,385,316,0.820779221
C6.0,event,308,210,0.681818182
C7.0,event,133,101,0.759398496
C8.0,event,161,130,0.807453416
