filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
Ex00,event,100,85,0.85
Ex01,event,91,186,2.043956044
Ex02,event,128,96,0.75
Ex03,event,278,619,2.226618705
Ex04,event,193,616,3.191709845
Ex05,event,205,64,0.312195122
Ex06,event,110,75,0.681818182
Ex07,event,145,130,0.896551724
Ex08,event,156,316,2.025641026
Ex09,event,178,601,3.376404494
Ex10,event,164,594,3.62195122
A1.0,event,37,45,1.216216216
A2.0,event,71,53,0.746478873
A3.0,event,83,252,3.036144578
A4.0,event,125,113,0.904
A4.1,event,132,121,0.916666667
B1.0,event,221,125,0.56561086
C1.0,event,226,626,2.769911504
C1.1,event,113,98,0.867256637
C2.0,event,253,187,0.739130435
C3.0,event,138,92,0.666666667
C4.0,event,230,108,0.469565217
C5.0,event,385,147,0.381818182
C6.0,event,308,168,0.545454545
C7.0,event,133,196,1.473684211
C8.0,event,161,164,1.01863354
