filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
Ex00,event,37,171,4.621621622
Ex01,event,71,76,1.070422535
Ex02,event,83,94,1.13253012
Ex03,event,125,101,0.808
Ex04,event,132,135,1.022727273
Ex05,event,221,198,0.895927602
Ex06,event,226,171,0.756637168
Ex07,event,113,225,1.991150442
Ex08,event,253,288,1.138339921
Ex09,event,138,304,2.202898551
Ex10,event,230,303,1.317391304
A1.0,event,385,334,0.867532468
A2.0,event,308,305,0.99025974
A3.0,event,133,381,2.864661654
A4.0,event,161,249,1.546583851
A4.1,event,100,97,0.97
B1.0,event,91,80,0.879120879
C1.0,event,128,94,0.734375
C1.1,event,278,321,1.154676259
C2.0,event,193,216,1.119170984
C3.0,event,205,368,1.795121951
C4.0,event,110,192,1.745454545
C5.0,event,145,217,1.496551724
C6.0,event,156,195,1.25
C7.0,event,178,307,1.724719101
C8.0,event,164,281,1.713414634
