Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,46.0,28.25024475171234,31.803448469448934,0.10637187004089356,46.52364129066467
fold_2,45.23809523809524,30.801390307144786,32.60983016676599,0.10203553381420317,31.943278596514748
fold_3,43.47826086956522,32.3588814789889,30.453491414695353,0.09907162707784901,41.721437412759535
fold_4,49.166666666666664,34.36487286463309,37.014043793581216,0.08922223250071208,29.99381344517072
fold_5,39.25,30.008860136911114,29.18992948496436,0.10169838666915894,37.28988947868347
fold_6,17.142857142857142,26.065162907268167,17.12800062553757,0.10330506733485631,18.545051063810075
