filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Process,26,22,0.8461538461538461
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,LaneSet,1,1,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Lane,12,2,0.16666666666666666
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,StartEvent,2,2,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,Task,18,16,0.8888888888888888
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,SequenceFlow,26,26,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ExclusiveGateway,3,3,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,EndEvent,4,5,1.25
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,ParallelGateway,8,8,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,Process,24,53,2.2083333333333335
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,LaneSet,1,1,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,Lane,11,2,0.18181818181818182
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,StartEvent,2,2,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,Task,15,50,3.3333333333333335
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,SequenceFlow,24,52,2.1666666666666665
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,ExclusiveGateway,6,5,0.8333333333333334
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,ParallelGateway,6,20,3.3333333333333335
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,EndEvent,2,1,0.5
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,Process,30,17,0.5666666666666667
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,LaneSet,5,2,0.4
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,Lane,19,9,0.47368421052631576
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,StartEvent,4,1,0.25
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,Task,18,22,1.2222222222222223
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,SequenceFlow,20,17,0.85
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,ExtensionAttributeValue,5,6,1.2
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,DataObject,2,6,3.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,Association,20,12,0.6
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,ExclusiveGateway,3,2,0.6666666666666666
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,EndEvent,2,2,1.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,Process,63,178,2.8253968253968256
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,LaneSet,5,1,0.2
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,Lane,36,2,0.05555555555555555
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,Task,38,264,6.947368421052632
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,StartEvent,3,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,SequenceFlow,42,174,4.142857142857143
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,ExtensionAttributeValue,15,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,DataObject,11,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,Association,46,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,ExclusiveGateway,11,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,DataStore,4,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,EndEvent,4,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,Process,43,123,2.86046511627907
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,LaneSet,5,3,0.6
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,Lane,29,6,0.20689655172413793
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,StartEvent,12,1,0.08333333333333333
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,Task,28,240,8.571428571428571
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,SequenceFlow,47,240,5.1063829787234045
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,ExclusiveGateway,15,1,0.06666666666666667
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,ExtensionAttributeValue,3,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,DataObject,2,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,Association,8,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,DataStore,1,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,Process,49,16,0.32653061224489793
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,LaneSet,5,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,Lane,24,8,0.3333333333333333
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,Task,22,24,1.0909090909090908
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,StartEvent,5,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,SequenceFlow,49,16,0.32653061224489793
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,EndEvent,6,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,ExclusiveGateway,11,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,ExtensionAttributeValue,2,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,Association,20,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,IntermediateCatchEvent,7,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,IntermediateThrowEvent,4,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,DataObject,1,0,0.0
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,Process,27,19,0.7037037037037037
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,LaneSet,2,1,0.5
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,Lane,14,4,0.2857142857142857
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,StartEvent,4,2,0.5
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,Task,16,11,0.6875
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,SequenceFlow,23,17,0.7391304347826086
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,ExtensionAttributeValue,2,2,1.0
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,DataObject,2,2,1.0
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,Association,12,10,0.8333333333333334
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,ExclusiveGateway,7,5,0.7142857142857143
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,EndEvent,1,2,2.0
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,Process,36,29,0.8055555555555556
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,LaneSet,4,2,0.5
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,Lane,21,17,0.8095238095238095
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,Task,16,0,0.0
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,UserTask,3,10,3.3333333333333335
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,MultiInstanceLoopCharacteristics,1,1,1.0
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,StartEvent,4,2,0.5
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,SequenceFlow,36,26,0.7222222222222222
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,ParallelGateway,12,6,0.5
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,SubProcess,4,0,0.0
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,EndEvent,1,2,2.0
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,ExclusiveGateway,7,3,0.42857142857142855
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,Process,37,65,1.7567567567567568
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,LaneSet,3,1,0.3333333333333333
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,Lane,23,2,0.08695652173913043
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,Task,33,124,3.757575757575758
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,StartEvent,5,1,0.2
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,SequenceFlow,36,122,3.388888888888889
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,BoundaryEvent,8,1,0.125
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,ExclusiveGateway,6,0,0.0
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,EndEvent,1,0,0.0
