filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-20 15.15 A10-representations.aird.xes,Process,10,10,1.0
2024-10-20 15.15 A10-representations.aird.xes,LaneSet,1,0,0.0
2024-10-20 15.15 A10-representations.aird.xes,Lane,5,0,0.0
2024-10-20 15.15 A10-representations.aird.xes,StartEvent,2,2,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task,9,9,1.0
2024-10-20 15.15 A10-representations.aird.xes,EndEvent,2,2,1.0
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow,8,8,1.0
2024-10-20 15.57 A20-representations.aird.xes,Process,18,18,1.0
2024-10-20 15.57 A20-representations.aird.xes,LaneSet,1,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,Lane,8,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,StartEvent,2,2,1.0
2024-10-20 15.57 A20-representations.aird.xes,Task,12,12,1.0
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow,18,18,1.0
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway,9,6,0.6666666666666666
2024-10-20 15.57 A20-representations.aird.xes,EndEvent,3,2,0.6666666666666666
2024-10-20 17.09 A30-representations.aird.xes,Process,20,19,0.95
2024-10-20 17.09 A30-representations.aird.xes,LaneSet,1,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,SubProcess,7,3,0.42857142857142855
2024-10-20 17.09 A30-representations.aird.xes,Lane,11,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent,9,4,0.4444444444444444
2024-10-20 17.09 A30-representations.aird.xes,StartEvent,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,Task,12,10,0.8333333333333334
2024-10-20 17.09 A30-representations.aird.xes,SequenceFlow,16,16,1.0
2024-10-20 17.09 A30-representations.aird.xes,EndEvent,5,4,0.8
2024-10-20 17.42 A40-representations.aird.xes,Process,21,31,1.4761904761904763
2024-10-20 17.42 A40-representations.aird.xes,Lane,17,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,StartEvent,8,8,1.0
2024-10-20 17.42 A40-representations.aird.xes,Task,23,18,0.782608695652174
2024-10-20 17.42 A40-representations.aird.xes,LaneSet,2,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,SequenceFlow,29,29,1.0
2024-10-20 17.42 A40-representations.aird.xes,SubProcess,16,5,0.3125
2024-10-20 17.42 A40-representations.aird.xes,EndEvent,9,9,1.0
2024-10-20 17.52 A41-representations.aird.xes,Process,23,24,1.0434782608695652
2024-10-20 17.52 A41-representations.aird.xes,LaneSet,5,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,Lane,17,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,Task,23,18,0.782608695652174
2024-10-20 17.52 A41-representations.aird.xes,StartEvent,8,8,1.0
2024-10-20 17.52 A41-representations.aird.xes,SequenceFlow,30,30,1.0
2024-10-20 17.52 A41-representations.aird.xes,SubProcess,16,6,0.375
2024-10-20 17.52 A41-representations.aird.xes,EndEvent,10,10,1.0
2024-10-20 18.10 B10-representations.aird.xes,Process,47,46,0.9787234042553191
2024-10-20 18.10 B10-representations.aird.xes,LaneSet,4,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,Lane,33,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,StartEvent,6,7,1.1666666666666667
2024-10-20 18.10 B10-representations.aird.xes,Task,8,6,0.75
2024-10-20 18.10 B10-representations.aird.xes,SequenceFlow,44,48,1.0909090909090908
2024-10-20 18.10 B10-representations.aird.xes,UserTask,5,6,1.2
2024-10-20 18.10 B10-representations.aird.xes,EndEvent,13,9,0.6923076923076923
2024-10-20 18.10 B10-representations.aird.xes,ServiceTask,4,6,1.5
2024-10-20 18.10 B10-representations.aird.xes,ParallelGateway,4,3,0.75
2024-10-20 18.10 B10-representations.aird.xes,ExclusiveGateway,15,12,0.8
2024-10-20 18.10 B10-representations.aird.xes,SubProcess,25,6,0.24
2024-10-20 18.10 B10-representations.aird.xes,ExtensionAttributeValue,5,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,DataObject,1,1,1.0
2024-10-20 18.10 B10-representations.aird.xes,Association,6,4,0.6666666666666666
2024-10-20 18.10 B10-representations.aird.xes,DataStore,1,1,1.0
2024-10-20 18.42 C10-representations.aird.xes,Process,51,48,0.9411764705882353
2024-10-20 18.42 C10-representations.aird.xes,LaneSet,7,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,Lane,33,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,StartEvent,7,5,0.7142857142857143
2024-10-20 18.42 C10-representations.aird.xes,Task,29,21,0.7241379310344828
2024-10-20 18.42 C10-representations.aird.xes,IntermediateCatchEvent,14,9,0.6428571428571429
2024-10-20 18.42 C10-representations.aird.xes,SequenceFlow,56,54,0.9642857142857143
2024-10-20 18.42 C10-representations.aird.xes,InclusiveGateway,3,2,0.6666666666666666
2024-10-20 18.42 C10-representations.aird.xes,EndEvent,10,6,0.6
2024-10-20 18.42 C10-representations.aird.xes,UserTask,8,6,0.75
2024-10-20 18.42 C10-representations.aird.xes,ExclusiveGateway,8,6,0.75
2024-10-20 18.56 C11-representations.aird.xes,Process,26,24,0.9230769230769231
2024-10-20 18.56 C11-representations.aird.xes,LaneSet,1,0,0.0
2024-10-20 18.56 C11-representations.aird.xes,Lane,15,0,0.0
2024-10-20 18.56 C11-representations.aird.xes,StartEvent,2,2,1.0
2024-10-20 18.56 C11-representations.aird.xes,UserTask,8,9,1.125
2024-10-20 18.56 C11-representations.aird.xes,ExtensionAttributeValue,3,0,0.0
2024-10-20 18.56 C11-representations.aird.xes,DataObject,3,3,1.0
2024-10-20 18.56 C11-representations.aird.xes,Association,6,6,1.0
2024-10-20 18.56 C11-representations.aird.xes,SequenceFlow,25,24,0.96
2024-10-20 18.56 C11-representations.aird.xes,ExclusiveGateway,9,6,0.6666666666666666
2024-10-20 18.56 C11-representations.aird.xes,Task,6,3,0.5
2024-10-20 18.56 C11-representations.aird.xes,EndEvent,6,4,0.6666666666666666
2024-10-20 18.56 C11-representations.aird.xes,EdgeStyleDescription,1,0,0.0
2024-10-20 18.56 C11-representations.aird.xes,ServiceTask,2,3,1.5
2024-10-20 19.10 C20-representations.aird.xes,Process,45,45,1.0
2024-10-20 19.10 C20-representations.aird.xes,LaneSet,8,0,0.0
2024-10-20 19.10 C20-representations.aird.xes,Lane,30,0,0.0
2024-10-20 19.10 C20-representations.aird.xes,StartEvent,14,11,0.7857142857142857
2024-10-20 19.10 C20-representations.aird.xes,Task,39,33,0.8461538461538461
2024-10-20 19.10 C20-representations.aird.xes,EndEvent,11,8,0.7272727272727273
2024-10-20 19.10 C20-representations.aird.xes,SequenceFlow,65,65,1.0
2024-10-20 19.10 C20-representations.aird.xes,ExclusiveGateway,12,9,0.75
2024-10-20 19.10 C20-representations.aird.xes,SubProcess,23,3,0.13043478260869565
2024-10-20 19.10 C20-representations.aird.xes,BoundaryEvent,1,0,0.0
2024-10-20 19.10 C20-representations.aird.xes,IntermediateCatchEvent,5,3,0.6
2024-10-20 19.17 C30-representations.aird.xes,Process,30,30,1.0
2024-10-20 19.17 C30-representations.aird.xes,LaneSet,1,0,0.0
2024-10-20 19.17 C30-representations.aird.xes,Lane,14,0,0.0
2024-10-20 19.17 C30-representations.aird.xes,StartEvent,3,2,0.6666666666666666
2024-10-20 19.17 C30-representations.aird.xes,UserTask,16,12,0.75
2024-10-20 19.17 C30-representations.aird.xes,SequenceFlow,38,37,0.9736842105263158
2024-10-20 19.17 C30-representations.aird.xes,ExclusiveGateway,13,9,0.6923076923076923
2024-10-20 19.17 C30-representations.aird.xes,EndEvent,10,6,0.6
2024-10-20 19.17 C30-representations.aird.xes,SubProcess,6,3,0.5
2024-10-20 19.17 C30-representations.aird.xes,BoundaryEvent,7,3,0.42857142857142855
2024-10-20 19.30 C40-representations.aird.xes,Process,57,52,0.9122807017543859
2024-10-20 19.30 C40-representations.aird.xes,LaneSet,4,0,0.0
2024-10-20 19.30 C40-representations.aird.xes,Lane,31,0,0.0
2024-10-20 19.30 C40-representations.aird.xes,StartEvent,2,2,1.0
