filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-20 15.15 A10-representations.aird.xes,ADD,24,18,0.75
2024-10-20 15.15 A10-representations.aird.xes,SET,13,13,1.0
2024-10-20 15.57 A20-representations.aird.xes,ADD,45,32,0.7111111111111111
2024-10-20 15.57 A20-representations.aird.xes,SET,26,26,1.0
2024-10-20 17.09 A30-representations.aird.xes,ADD,53,32,0.6037735849056604
2024-10-20 17.09 A30-representations.aird.xes,SET,30,26,0.8666666666666667
2024-10-20 17.42 A40-representations.aird.xes,ADD,75,54,0.72
2024-10-20 17.42 A40-representations.aird.xes,SET,49,46,0.9387755102040817
2024-10-20 17.42 A40-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,ADD,79,49,0.620253164556962
2024-10-20 17.52 A41-representations.aird.xes,SET,52,47,0.9038461538461539
2024-10-20 17.52 A41-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ADD,131,87,0.6641221374045801
2024-10-20 18.10 B10-representations.aird.xes,SET,90,77,0.8555555555555555
2024-10-20 18.42 C10-representations.aird.xes,ADD,145,85,0.5862068965517241
2024-10-20 18.42 C10-representations.aird.xes,SET,79,72,0.9113924050632911
2024-10-20 18.42 C10-representations.aird.xes,MOVE,2,0,0.0
2024-10-20 18.56 C11-representations.aird.xes,ADD,64,41,0.640625
2024-10-20 18.56 C11-representations.aird.xes,SET,49,43,0.8775510204081632
2024-10-20 19.10 C20-representations.aird.xes,ADD,158,92,0.5822784810126582
2024-10-20 19.10 C20-representations.aird.xes,SET,94,85,0.9042553191489362
2024-10-20 19.10 C20-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 19.17 C30-representations.aird.xes,ADD,84,52,0.6190476190476191
2024-10-20 19.17 C30-representations.aird.xes,SET,54,50,0.9259259259259259
2024-10-20 19.30 C40-representations.aird.xes,ADD,143,96,0.6713286713286714
2024-10-20 19.30 C40-representations.aird.xes,SET,86,80,0.9302325581395349
2024-10-20 19.30 C40-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 19.55 C50-representations.aird.xes,ADD,206,149,0.7233009708737864
2024-10-20 19.55 C50-representations.aird.xes,SET,177,163,0.9209039548022598
2024-10-20 19.55 C50-representations.aird.xes,MOVE,2,0,0.0
2024-10-20 21.03 C60-representations.aird.xes,ADD,194,106,0.5463917525773195
2024-10-20 21.03 C60-representations.aird.xes,SET,114,102,0.8947368421052632
2024-10-20 21.10 C70-representations.aird.xes,ADD,71,49,0.6901408450704225
2024-10-20 21.10 C70-representations.aird.xes,SET,61,47,0.7704918032786885
2024-10-20 21.10 C70-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 21.21 C80-representations.aird.xes,ADD,96,68,0.7083333333333334
2024-10-20 21.21 C80-representations.aird.xes,SET,65,59,0.9076923076923077
