filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,lanes,1,1,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,flowElements,25,17,0.68
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,flowNodeRefs,12,11,0.9166666666666666
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,name,9,8,0.8888888888888888
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,outgoing,13,9,0.6923076923076923
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,sourceRef,13,9,0.6923076923076923
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,incoming,13,9,0.6923076923076923
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,targetRef,13,9,0.6923076923076923
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,lanes,1,1,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,flowElements,23,19,0.8260869565217391
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,flowNodeRefs,11,14,1.2727272727272727
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,name,7,8,1.1428571428571428
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,outgoing,12,11,0.9166666666666666
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,sourceRef,12,11,0.9166666666666666
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,incoming,12,11,0.9166666666666666
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,targetRef,12,11,0.9166666666666666
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,lanes,3,1,0.3333333333333333
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,flowElements,19,11,0.5789473684210527
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,flowNodeRefs,12,9,0.75
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,eventDefinitions,2,1,0.5
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,name,15,11,0.7333333333333333
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,outgoing,9,6,0.6666666666666666
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,sourceRef,19,7,0.3684210526315789
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,incoming,9,6,0.6666666666666666
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,targetRef,19,7,0.3684210526315789
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,extensionValues,5,2,0.4
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,value,5,2,0.4
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,artifacts,10,1,0.1
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,lanes,3,1,0.3333333333333333
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,name,35,15,0.42857142857142855
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,flowElements,39,20,0.5128205128205128
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,flowNodeRefs,20,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,eventDefinitions,1,1,1.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,outgoing,20,4,0.2
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,sourceRef,43,11,0.2558139534883721
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,incoming,20,10,0.5
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,targetRef,43,14,0.32558139534883723
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,extensionValues,15,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,value,15,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,artifacts,23,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,lanes,3,1,0.3333333333333333
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,flowElements,38,29,0.7631578947368421
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,flowNodeRefs,24,15,0.625
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,eventDefinitions,3,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,name,24,12,0.5
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,outgoing,20,17,0.85
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,sourceRef,25,17,0.68
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,incoming,20,19,0.95
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,targetRef,25,19,0.76
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,extensionValues,3,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,value,3,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,artifacts,4,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,laneSets,1,1,1.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,lanes,2,2,1.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,name,17,16,0.9411764705882353
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,flowElements,38,11,0.2894736842105263
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,flowNodeRefs,20,9,0.45
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,eventDefinitions,6,1,0.16666666666666666
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,outgoing,21,8,0.38095238095238093
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,sourceRef,32,9,0.28125
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,incoming,21,7,0.3333333333333333
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,targetRef,33,9,0.2727272727272727
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,extensionValues,2,1,0.5
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,value,2,1,0.5
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,artifacts,10,3,0.3
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,laneSets,1,2,2.0
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,lanes,1,1,1.0
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,flowElements,20,9,0.45
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,flowNodeRefs,12,10,0.8333333333333334
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,eventDefinitions,1,0,0.0
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,name,13,7,0.5384615384615384
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,outgoing,10,6,0.6
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,sourceRef,16,10,0.625
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,incoming,10,8,0.8
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,targetRef,16,8,0.5
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,extensionValues,2,1,0.5
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,value,2,1,0.5
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,artifacts,6,2,0.3333333333333333
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,laneSets,1,1,1.0
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,lanes,2,1,0.5
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,flowElements,35,21,0.6
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,flowNodeRefs,19,9,0.47368421052631576
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,name,13,13,1.0
