filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,lanes,1,2,2.0
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,flowElements,25,11,0.44
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,flowNodeRefs,12,4,0.3333333333333333
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,name,9,11,1.2222222222222223
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,outgoing,13,10,0.7692307692307693
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,sourceRef,13,11,0.8461538461538461
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,incoming,13,10,0.7692307692307693
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,targetRef,13,10,0.7692307692307693
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,lanes,1,1,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,flowElements,23,22,0.9565217391304348
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,flowNodeRefs,11,11,1.0
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,name,7,11,1.5714285714285714
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,outgoing,12,10,0.8333333333333334
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,sourceRef,12,10,0.8333333333333334
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,incoming,12,10,0.8333333333333334
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,targetRef,12,10,0.8333333333333334
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,laneSets,1,2,2.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,lanes,3,2,0.6666666666666666
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,flowElements,19,20,1.0526315789473684
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,flowNodeRefs,12,6,0.5
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,eventDefinitions,2,0,0.0
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,name,15,11,0.7333333333333333
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,outgoing,9,7,0.7777777777777778
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,sourceRef,19,7,0.3684210526315789
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,incoming,9,8,0.8888888888888888
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,targetRef,19,8,0.42105263157894735
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,extensionValues,5,3,0.6
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,value,5,3,0.6
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,artifacts,10,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,lanes,3,1,0.3333333333333333
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,name,35,11,0.3142857142857143
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,flowElements,39,23,0.5897435897435898
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,flowNodeRefs,20,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,eventDefinitions,1,1,1.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,outgoing,20,11,0.55
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,sourceRef,43,15,0.3488372093023256
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,incoming,20,15,0.75
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,targetRef,43,13,0.3023255813953488
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,extensionValues,15,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,value,15,0,0.0
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,artifacts,23,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,laneSets,1,1,1.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,lanes,3,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,flowElements,38,16,0.42105263157894735
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,flowNodeRefs,24,1,0.041666666666666664
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,eventDefinitions,3,1,0.3333333333333333
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,name,24,8,0.3333333333333333
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,outgoing,20,10,0.5
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,sourceRef,25,14,0.56
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,incoming,20,13,0.65
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,targetRef,25,13,0.52
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,extensionValues,3,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,value,3,0,0.0
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,artifacts,4,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,laneSets,1,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,lanes,2,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,name,17,10,0.5882352941176471
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,flowElements,38,27,0.7105263157894737
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,flowNodeRefs,20,0,0.0
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,eventDefinitions,6,2,0.3333333333333333
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,outgoing,21,12,0.5714285714285714
