filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-20 15.15 A10-representations.aird.xes,ADD,24,21,0.875
2024-10-20 15.15 A10-representations.aird.xes,SET,13,13,1.0
2024-10-20 15.57 A20-representations.aird.xes,ADD,45,35,0.7777777777777778
2024-10-20 15.57 A20-representations.aird.xes,SET,26,24,0.9230769230769231
2024-10-20 17.09 A30-representations.aird.xes,ADD,53,31,0.5849056603773585
2024-10-20 17.09 A30-representations.aird.xes,SET,30,23,0.7666666666666667
2024-10-20 17.42 A40-representations.aird.xes,ADD,75,38,0.5066666666666667
2024-10-20 17.42 A40-representations.aird.xes,SET,49,32,0.6530612244897959
2024-10-20 17.42 A40-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,ADD,79,34,0.43037974683544306
2024-10-20 17.52 A41-representations.aird.xes,SET,52,36,0.6923076923076923
2024-10-20 17.52 A41-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ADD,131,29,0.22137404580152673
2024-10-20 18.10 B10-representations.aird.xes,SET,90,50,0.5555555555555556
2024-10-20 18.42 C10-representations.aird.xes,ADD,145,34,0.23448275862068965
2024-10-20 18.42 C10-representations.aird.xes,SET,79,62,0.7848101265822784
2024-10-20 18.42 C10-representations.aird.xes,MOVE,2,0,0.0
2024-10-20 18.56 C11-representations.aird.xes,ADD,64,15,0.234375
2024-10-20 18.56 C11-representations.aird.xes,SET,49,32,0.6530612244897959
2024-10-20 19.10 C20-representations.aird.xes,ADD,158,24,0.1518987341772152
2024-10-20 19.10 C20-representations.aird.xes,SET,94,44,0.46808510638297873
2024-10-20 19.10 C20-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 19.17 C30-representations.aird.xes,ADD,84,20,0.23809523809523808
2024-10-20 19.17 C30-representations.aird.xes,SET,54,37,0.6851851851851852
2024-10-20 19.30 C40-representations.aird.xes,ADD,143,36,0.2517482517482518
2024-10-20 19.30 C40-representations.aird.xes,SET,86,34,0.3953488372093023
2024-10-20 19.30 C40-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 19.55 C50-representations.aird.xes,ADD,206,9,0.043689320388349516
2024-10-20 19.55 C50-representations.aird.xes,SET,177,58,0.327683615819209
2024-10-20 19.55 C50-representations.aird.xes,MOVE,2,0,0.0
2024-10-20 21.03 C60-representations.aird.xes,ADD,194,1,0.005154639175257732
2024-10-20 21.03 C60-representations.aird.xes,SET,114,69,0.6052631578947368
2024-10-20 21.10 C70-representations.aird.xes,ADD,71,33,0.4647887323943662
2024-10-20 21.10 C70-representations.aird.xes,SET,61,35,0.5737704918032787
2024-10-20 21.10 C70-representations.aird.xes,MOVE,1,0,0.0
2024-10-20 21.21 C80-representations.aird.xes,ADD,96,74,0.7708333333333334
2024-10-20 21.21 C80-representations.aird.xes,SET,65,66,1.0153846153846153
