File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
2024-10-20 15.15 A10-representations.aird.xes,392,0.5634743875278396,532,0.678743961352657,0.978433598183882,0.7957465951032482,0.9848319847896112,0.9616828057033193,0.7602046710507929,0.5380614784588968,0.7894736842105263,0.8064516129032258,0.7659574468085106,0.42028985507246375,0.8823529411764706,0.8928571428571429,0.8674698795180723,0.5918367346938775,0.8378378378378378,0.8367346938775511,0.654320987654321,0.3571428571428571
2024-10-20 15.57 A20-representations.aird.xes,842,0.5391351943076081,1107,0.6670676691729323,0.9814921920185078,0.7882165577943857,0.9862204464441403,0.9664092174263673,0.7932505150430191,0.5907829893569233,0.8,0.8285714285714286,0.7818181818181819,0.4157303370786517,0.8888888888888888,0.90625,0.8775510204081632,0.5873015873015873,0.8169014084507042,0.8162544169611308,0.641025641025641,0.36363636363636365
2024-10-20 17.09 A30-representations.aird.xes,1069,0.5034835113794704,1300,0.6416758544652701,0.9953106682297772,0.7420358401494695,0.9778999413049893,0.9439970680009746,0.7549682719930833,0.5622435499402094,0.7083333333333334,0.7111111111111111,0.684931506849315,0.33884297520661155,0.8292682926829268,0.8311688311688312,0.8130081300813008,0.5061728395061729,0.6987951807228916,0.6978851963746224,0.551246537396122,0.3191489361702128
2024-10-20 17.42 A40-representations.aird.xes,1449,0.5331829896907216,1913,0.6621931838248278,0.9791526563550773,0.7928384983785031,0.9791805623800554,0.942117143891924,0.7579837598428452,0.5391875933176573,0.7142857142857143,0.6829268292682927,0.6567164179104478,0.3389830508474576,0.8333333333333334,0.8115942028985508,0.7927927927927928,0.5063291139240507,0.77431906614786,0.7267552182163188,0.5574614065180103,0.3111432706222865
2024-10-20 17.52 A41-representations.aird.xes,1531,0.5312308634415186,1892,0.6699232379623168,0.9864064133844546,0.769864606494829,0.9791943966070827,0.945680922982633,0.7816476834494331,0.5740045467374443,0.7619047619047619,0.7073170731707317,0.6470588235294118,0.3089430894308943,0.8648648648648649,0.8285714285714286,0.7857142857142857,0.4720496894409938,0.7490566037735849,0.7289719626168225,0.5724020442930153,0.33092485549132944
2024-10-20 18.10 B10-representations.aird.xes,2921,0.4986268451767937,3736,0.6360802649522697,0.9831735472510272,0.7685120981012211,0.9790703715497804,0.944661324783779,0.7697341306312419,0.5866838859895828,0.7272727272727273,0.717948717948718,0.6985294117647058,0.33203125,0.8421052631578947,0.835820895522388,0.8225108225108225,0.49853372434017595,0.7168141592920354,0.6720604099244876,0.5161606268364349,0.29915966386554627
2024-10-20 18.42 C10-representations.aird.xes,2967,0.5024316619151434,3729,0.635162899911946,0.9930682976554536,0.7524409110761526,0.9752158607014265,0.941436951879539,0.7812923825862109,0.6024517941386416,0.76,0.7192982456140351,0.7,0.32105263157894737,0.8636363636363636,0.8367346938775511,0.8235294117647058,0.4860557768924303,0.7093922651933702,0.694078947368421,0.553877139979859,0.32047986289631536
2024-10-20 18.56 C11-representations.aird.xes,1565,0.47868087941372417,1976,0.6202920830130669,0.9893575088687426,0.7574534633640858,0.9836514033312193,0.9580502365736616,0.7601636427978397,0.5690563057401001,0.6774193548387096,0.7213114754098361,0.72,0.38596491228070173,0.8076923076923077,0.8380952380952381,0.8372093023255814,0.5569620253164557,0.7356828193832599,0.7274725274725276,0.5838383838383838,0.34827586206896555
2024-10-20 19.10 C20-representations.aird.xes,3294,0.4993920972644377,4073,0.6376012100720705,0.9920222634508349,0.7530238456307449,0.9770036277846177,0.9425518305175629,0.7775738313171412,0.5918377303120846,0.6666666666666666,0.6557377049180327,0.6538461538461539,0.3230769230769231,0.8,0.7920792079207921,0.7906976744186046,0.4883720930232558,0.7123152709359606,0.696969696969697,0.5607560756075607,0.32012195121951215
2024-10-20 19.17 C30-representations.aird.xes,1792,0.5189261744966442,2276,0.6473504803222807,0.9904336734693877,0.7618121366458183,0.9829028210046428,0.9590352153612626,0.8076370624651739,0.59134425539043,0.72,0.7115384615384616,0.6896551724137931,0.375,0.8372093023255814,0.8314606741573034,0.8163265306122449,0.5454545454545454,0.7391304347826086,0.7386569872958257,0.5986622073578596,0.3398876404494382
2024-10-20 19.30 C40-representations.aird.xes,3115,0.49431818181818177,4036,0.6316846139806533,0.985851623435516,0.7780772201259905,0.9836152824111968,0.958946298007179,0.753047574597786,0.5575139017014296,0.65625,0.6911764705882353,0.6869565217391305,0.3446601941747573,0.7924528301886793,0.8173913043478261,0.8144329896907216,0.5126353790613718,0.7730727470141151,0.7632432432432432,0.5954946131243879,0.3227642276422764
2024-10-20 19.55 C50-representations.aird.xes,5306,0.4809234983369204,7145,0.6150530682614084,0.9813580504061654,0.7870982339075038,0.988921901029546,0.9724262880996789,0.7755888183803501,0.5827975580971542,0.71875,0.7352941176470589,0.7155172413793104,0.33653846153846156,0.8363636363636363,0.847457627118644,0.8341708542713567,0.5035971223021583,0.8170019467878001,0.8110032362459547,0.6303206997084548,0.3669275929549902
2024-10-20 21.03 C60-representations.aird.xes,4579,0.4802497162315551,5443,0.6276253677225149,0.9978934697562444,0.7346943663501609,0.9755278043278421,0.9361677013089564,0.7854591358746835,0.5925349357859225,0.6857142857142857,0.691358024691358,0.6857142857142857,0.3486590038314176,0.8135593220338984,0.8175182481751825,0.8135593220338984,0.5170454545454546,0.6801948051948052,0.6772100567721006,0.5545522949586155,0.33075435203094783
2024-10-20 21.10 C70-representations.aird.xes,1921,0.46295778585406766,2525,0.5941167014949364,0.9878569084345258,0.7611393447603483,0.9861082928729689,0.9632268547791358,0.7582202142692058,0.5667061565181842,0.5945945945945946,0.6266666666666667,0.6290322580645161,0.3285024154589372,0.7457627118644068,0.7704918032786885,0.7722772277227723,0.49454545454545457,0.75,0.7332089552238805,0.5711864406779661,0.3309352517985612
2024-10-20 21.21 C80-representations.aird.xes,2153,0.5,2837,0.6321794373136264,0.9826795720835456,0.7796643088671719,0.9856407386156231,0.9624272053580091,0.76850856848007,0.5638246149738073,0.6216216216216216,0.6666666666666666,0.6612903225806451,0.3317307692307692,0.7666666666666667,0.8,0.7961165048543689,0.4981949458483754,0.8027950310559007,0.7941176470588236,0.6136680613668062,0.3540445486518171
