File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,1072,0.5838509316770186,1190,0.7305253623188406,0.9962264150943396,0.7543444412476519,0.9829119305524474,0.9537527182580378,0.9112607980324402,0.8608883595646961,1.0,0.9736842105263158,0.9180327868852459,0.7,1.0,0.9866666666666667,0.9572649572649573,0.8235294117647058,0.6707616707616708,0.6416464891041163,0.5905882352941176,0.5112107623318385
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,633,0.7333614153327717,761,0.8340239912758997,0.9980430528375733,0.8367767502469753,0.9983928012242833,0.9959044648775792,0.9883980632912468,0.9832649319022382,1.0,0.9487179487179487,0.9344262295081968,0.8974358974358975,1.0,0.9736842105263158,0.9661016949152542,0.9459459459459459,0.9135135135135135,0.8877005347593583,0.8429319371727748,0.8186528497409327
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,1661,0.4935975609756098,1858,0.6440613026819924,0.9995551601423488,0.7162208901328765,0.980283797972407,0.9411210288846568,0.8677786315946405,0.7809098548634412,0.8571428571428571,0.7735849056603774,0.7209302325581395,0.5573770491803278,0.9230769230769231,0.8723404255319149,0.8378378378378378,0.7157894736842105,0.5922330097087378,0.5791505791505791,0.5662188099808061,0.48269581056466304
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,4899,0.321843853820598,4926,0.4861255998330899,1.0,0.6291691945404803,0.9610262297416403,0.8925533287820182,0.7875172055327421,0.7020503559202247,0.6551724137931034,0.6181818181818182,0.6067415730337079,0.4918032786885246,0.7916666666666666,0.7640449438202247,0.7552447552447552,0.6593406593406593,0.32733812949640284,0.3255395683453237,0.3201793721973094,0.3078291814946619
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,3002,0.39911929543634905,3064,0.5662514156285391,1.0,0.6538539019481221,0.981251666557851,0.9511610816338888,0.9043737522673789,0.8626246704512459,0.6206896551724138,0.5535714285714286,0.5333333333333333,0.3706293706293706,0.7659574468085106,0.7126436781609196,0.6956521739130435,0.5408163265306123,0.3971539456662354,0.3927648578811369,0.3848133848133848,0.33085501858736055
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,3240,0.41208492106695704,3430,0.5725324027916252,0.9993081978554134,0.6665235049802961,0.9804042276439011,0.9476616770340183,0.8635360355903461,0.7032399658510046,0.5333333333333333,0.4838709677419355,0.4423076923076923,0.310126582278481,0.6956521739130435,0.6521739130434783,0.6133333333333333,0.47342995169082125,0.45742092457420924,0.45145631067961167,0.4214285714285714,0.2998909487459106
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,1249,0.5608298171589311,1406,0.7036256323777403,0.9990875912408759,0.7428477603778746,0.993442393204212,0.9799107471531902,0.9525531853045038,0.928388422163437,1.0,0.8679245283018868,0.813953488372093,0.6015625,1.0,0.9292929292929293,0.8974358974358975,0.751219512195122,0.6449438202247191,0.6222222222222222,0.5964912280701755,0.5414012738853503
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,1431,0.6266631881033133,1526,0.7687177932706881,0.995575221238938,0.7520921347229185,0.9737024705012448,0.9336779422315813,0.8707012332026861,0.8493653952098852,0.5517241379310345,0.5,0.4835164835164835,0.4274193548387097,0.7111111111111111,0.6666666666666666,0.6518518518518519,0.5988700564971752,0.6453781512605041,0.6095551894563427,0.5751211631663975,0.5468998410174881
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,2194,0.4499874655302081,2377,0.605869673354336,0.9991546914623838,0.6881840708373099,0.91073080181876,0.7940569913823115,0.6226014538351456,0.5585963311901618,0.5428571428571428,0.4927536231884058,0.46846846846846846,0.3132530120481928,0.7037037037037037,0.6601941747572816,0.6380368098159509,0.47706422018348627,0.49763033175355453,0.4712286158631416,0.39233038348082594,0.3047091412742382
2024-10-24 00.30 Ex09_writer0002-representations.aird.xes,3681,0.22959397237337797,3698,0.3723693143245078,1.0,0.5944737487471878,0.8425784335483921,0.6935697047045231,0.5148885801128826,0.3879778431945956,0.72,0.5172413793103449,0.44554455445544555,0.2670807453416149,0.8372093023255814,0.6818181818181818,0.6164383561643836,0.4215686274509804,0.22300140252454415,0.2184873949579832,0.18904109589041096,0.1290743155149935
2024-10-24 00.37 Ex10_writer0000-representations.aird.xes,2669,0.4197826086956522,2758,0.585761489936918,0.9991471215351813,0.6771959390937498,0.9938781542520633,0.9816095643675886,0.9502594792028691,0.9101681847236621,0.8888888888888888,0.8148148148148148,0.7472527472527473,0.5310344827586206,0.9411764705882353,0.8979591836734694,0.8553459119496856,0.6936936936936937,0.4259818731117825,0.4122938530734632,0.3884785819793205,0.33999999999999997
