File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
2024-10-20 15.15 A10-representations.aird.xes,447,0.5022271714922049,526,0.6387362637362637,0.9907550077041603,0.7190084205135573,0.911496036192097,0.788541860868055,0.5490853995090826,0.4004786972826348,0.6,0.5882352941176471,0.5576923076923077,0.32432432432432434,0.75,0.7407407407407407,0.7160493827160493,0.4897959183673469,0.5789473684210527,0.5555555555555556,0.4658385093167702,0.2928176795580111
2024-10-20 15.57 A20-representations.aird.xes,1055,0.5912437039907013,1148,0.7395644283121596,0.9587873045949786,0.7499918985068175,0.9690089152218252,0.9199277839380847,0.8570603609540105,0.8273509439939376,0.5588235294117647,0.42857142857142855,0.358974358974359,0.3032258064516129,0.7169811320754716,0.6,0.5283018867924528,0.46534653465346537,0.6328502415458936,0.5529953917050692,0.4672489082969432,0.4046121593291404
2024-10-20 17.09 A30-representations.aird.xes,798,0.6293543892243381,906,0.7750744786494539,0.8833612040133779,0.80913705940032,0.9986335526151057,0.9952543634660178,0.981687033440743,0.9589490491609183,1.0,0.9361702127659575,0.8947368421052632,0.7757009345794392,1.0,0.967032967032967,0.9444444444444444,0.8736842105263158,0.8802395209580838,0.8520710059171598,0.7982708933717579,0.6994535519125683
2024-10-20 17.42 A40-representations.aird.xes,1376,0.5567010309278351,1623,0.7013799448022079,0.9948128936643201,0.7714861861124748,0.9593050532379293,0.8801802879898526,0.8100873838025632,0.6361611004066503,0.75,0.6585365853658537,0.5416666666666666,0.3050847457627119,0.8571428571428571,0.7941176470588235,0.7027027027027027,0.4675324675324675,0.6986301369863014,0.600739371534196,0.49740034662045063,0.32411674347158215
2024-10-20 17.52 A41-representations.aird.xes,2052,0.37170851194121246,2121,0.5341533055128487,1.0,0.6501308561933179,0.9402959158107148,0.8505368875873122,0.6670527254850429,0.48435325516937644,0.7142857142857143,0.675,0.6060606060606061,0.3274336283185841,0.8333333333333334,0.8059701492537313,0.7547169811320755,0.49333333333333335,0.40909090909090906,0.4079696394686907,0.3653136531365314,0.2218543046357616
2024-10-20 18.10 B10-representations.aird.xes,3650,0.3734981119121181,3697,0.5410304158907511,0.9972698907956318,0.6572162165949981,0.9893363017239026,0.9713403827968902,0.9404635082591692,0.9207538828880371,0.696969696969697,0.5844155844155844,0.5413533834586466,0.48186528497409326,0.8214285714285714,0.7377049180327869,0.7024390243902439,0.6503496503496503,0.36924803591470257,0.35785953177257523,0.34662236987818384,0.3355335533553355
2024-10-20 18.42 C10-representations.aird.xes,3817,0.3598859634412208,3830,0.52867339404381,0.9875412238915353,0.6390969125966008,0.9939563538629839,0.9827232138085934,0.9544418657143233,0.9304198463564312,0.84,0.6727272727272727,0.5833333333333334,0.47183098591549294,0.9130434782608695,0.8043478260869565,0.7368421052631579,0.6411483253588517,0.3584070796460177,0.3546961325966851,0.3509933774834437,0.3399122807017544
2024-10-20 18.56 C11-representations.aird.xes,1194,0.6022651565622918,1412,0.7351837959489873,1.0,0.7987736358879488,0.9988750775245443,0.9959583042848118,0.9862618291902439,0.9668644086377987,0.9354838709677419,0.9344262295081968,0.9393939393939394,0.8518518518518519,0.9666666666666667,0.9661016949152542,0.96875,0.92,0.7748344370860927,0.7665198237885462,0.7543859649122807,0.708779443254818
2024-10-20 19.10 C20-representations.aird.xes,4892,0.2565349544072948,4898,0.408025138989606,1.0,0.6060832140135816,0.9332101681241854,0.8563746960762499,0.7934360774486052,0.6695175679114684,0.5925925925925926,0.43333333333333335,0.3627450980392157,0.2484076433121019,0.7441860465116279,0.6046511627906976,0.5323741007194245,0.3979591836734694,0.25296442687747034,0.2509881422924901,0.24165029469548138,0.19961977186311786
2024-10-20 19.17 C30-representations.aird.xes,1842,0.505503355704698,1912,0.6659678546471,1.0,0.7133986903966525,0.9842314025858312,0.9602012269533639,0.929771891893051,0.8699803941315539,0.92,0.8269230769230769,0.7906976744186046,0.6507936507936508,0.9583333333333334,0.9052631578947369,0.8831168831168831,0.7884615384615384,0.5507246376811594,0.5471014492753623,0.5434782608695652,0.4731369150779896
