File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
2024-10-20 15.15 A10-representations.aird.xes,294,0.6726057906458798,338,0.802570093457944,0.9947312961011591,0.8379842182737506,0.9934342782136866,0.9818804678995682,0.9181209475816792,0.8368240791529157,1.0,1.0,0.9782608695652174,0.8448275862068966,1.0,1.0,0.989010989010989,0.9158878504672897,0.8933333333333333,0.88,0.8064516129032258,0.7160493827160495
2024-10-20 15.57 A20-representations.aird.xes,655,0.6414887794198139,815,0.7535530692470517,0.9982507288629737,0.7942948816681068,0.9929820850163863,0.9800760955995002,0.9270397347465658,0.8296446546595015,1.0,1.0,0.9814814814814815,0.759493670886076,1.0,1.0,0.9906542056074766,0.8633093525179856,0.8118466898954704,0.7986111111111112,0.7373737373737373,0.5766871165644172
2024-10-20 17.09 A30-representations.aird.xes,984,0.5429633070134696,1095,0.6877673224978614,1.0,0.730924902286734,0.9883827916214913,0.9675391641953199,0.9127316151809788,0.8383813369896448,0.9166666666666666,0.8666666666666667,0.8591549295774648,0.72,0.9565217391304348,0.9285714285714286,0.9242424242424242,0.8372093023255814,0.6506024096385542,0.6445783132530121,0.6190476190476191,0.5354107648725213
2024-10-20 17.42 A40-representations.aird.xes,1509,0.5138530927835052,1565,0.6748389777685435,1.0,0.700788188768175,0.9900918840304682,0.9722829875369583,0.9268338384662058,0.8930795837872773,0.9047619047619048,0.825,0.7575757575757576,0.5728155339805825,0.95,0.9041095890410958,0.8620689655172413,0.7283950617283951,0.5568862275449102,0.5467196819085487,0.5215686274509803,0.46590909090909094
2024-10-20 17.52 A41-representations.aird.xes,1619,0.5042865890998163,1661,0.6650534381931841,1.0,0.6969092864281402,0.9699850004597065,0.9266147908080623,0.8492624647675411,0.828915890734595,0.9523809523809523,0.875,0.8153846153846154,0.6078431372549019,0.975609756097561,0.9333333333333333,0.8983050847457628,0.7560975609756098,0.5303030303030303,0.5265151515151515,0.4861367837338263,0.43727598566308246
2024-10-20 18.10 B10-representations.aird.xes,3868,0.336079642979746,4015,0.4955396406583742,0.9987745098039216,0.6357912836857071,0.9184394085448774,0.7985476012458805,0.6370218241862113,0.5651444294994704,0.4857142857142857,0.5128205128205128,0.4701492537313433,0.3333333333333333,0.6538461538461539,0.6779661016949152,0.6395939086294417,0.5,0.3452914798206278,0.3370535714285714,0.30283224400871456,0.2542016806722689
2024-10-20 18.42 C10-representations.aird.xes,3637,0.39007211135334563,3855,0.5502275113755688,0.9993313273152792,0.663362045240126,0.9064005439760389,0.773252042089821,0.6316753111193539,0.5646583801740038,0.6896551724137931,0.625,0.5454545454545454,0.34946236559139787,0.8163265306122449,0.7692307692307693,0.7058823529411765,0.5179282868525896,0.3969631236442517,0.37540106951871655,0.3223480947476828,0.24708171206225682
2024-10-20 18.56 C11-representations.aird.xes,1925,0.35876082611592275,2050,0.5167373880245167,1.0,0.6535462021734614,0.9237435086183527,0.8132477978634426,0.6602216919887552,0.5627712733384731,0.6363636363636364,0.640625,0.5619047619047619,0.39622641509433965,0.7777777777777778,0.780952380952381,0.7195121951219512,0.5675675675675675,0.4035087719298246,0.3899782135076253,0.34460887949260044,0.2730923694779116
2024-10-20 19.10 C20-representations.aird.xes,4879,0.25851063829787235,4949,0.4075182569136837,0.9990215264187867,0.6045026950005994,0.9203665764376024,0.8142616038219225,0.6896620073717066,0.6359770111073217,0.6333333333333333,0.5454545454545454,0.4954954954954955,0.31351351351351353,0.7755102040816326,0.7058823529411765,0.6626506024096386,0.4773662551440329,0.2588235294117647,0.24466019417475726,0.2237093690248566,0.16393442622950816
2024-10-20 19.17 C30-representations.aird.xes,2412,0.3524832214765101,2586,0.5078035782261134,0.9994305239179955,0.6530648184320146,0.9215311585434424,0.7935370034026241,0.5895324366725212,0.4477052401098468,0.6551724137931034,0.5833333333333334,0.5252525252525253,0.34177215189873417,0.7916666666666666,0.7368421052631579,0.6887417218543046,0.5094339622641509,0.3829787234042553,0.35776614310645727,0.3086003372681282,0.21698113207547165
2024-10-20 19.30 C40-representations.aird.xes,4331,0.2969155844155844,4355,0.4567793438942248,1.0,0.6167318523336295,0.9735840841994953,0.9373243208485972,0.9047693464788309,0.8493026979559535,0.53125,0.44776119402985076,0.41964285714285715,0.3395061728395062,0.6938775510204082,0.6185567010309279,0.5911949685534591,0.5069124423963134,0.30434782608695654,0.30359085963003263,0.30283224400871456,0.278372591006424
2024-10-20 19.55 C50-representations.aird.xes,8525,0.16601447857562124,8543,0.28432604506995063,1.0,0.5751671113144367,0.8336452385057856,0.6663767447662129,0.43118640027694766,0.24937862413849912,0.5,0.38235294117647056,0.33043478260869563,0.1807909604519774,0.6666666666666666,0.5531914893617021,0.49673202614379086,0.3062200956937799,0.17402597402597397,0.1712062256809338,0.15345268542199486,0.09212121212121216
2024-10-20 21.03 C60-representations.aird.xes,6931,0.21328036322360955,6959,0.35090010260236915,1.0,0.5947182936156505,0.7426765497538138,0.5295602284330084,0.37308930651646366,0.25512524747651777,0.5428571428571428,0.34146341463414637,0.24647887323943662,0.12053571428571429,0.7037037037037037,0.509090909090909,0.3954802259887006,0.2151394422310757,0.2272727272727273,0.21970920840064623,0.1808927173061864,0.09766763848396498
2024-10-20 21.10 C70-representations.aird.xes,1908,0.4665921162985742,2009,0.6259541984732824,1.0,0.6875247968798552,0.9907937085033985,0.9727658824655611,0.925833202885497,0.8703750212539747,0.6842105263157895,0.620253164556962,0.6076923076923076,0.4712041884816754,0.8125,0.765625,0.7559808612440191,0.6405693950177936,0.5084427767354597,0.4934823091247672,0.4678899082568807,0.38782608695652177
2024-10-20 21.21 C80-representations.aird.xes,2013,0.532512772875058,2570,0.6795511221945136,0.9978937514626726,0.8043850801824424,0.988388349318282,0.9682994410324174,0.8944278744606278,0.7187891260961324,0.7948717948717948,0.7848101265822784,0.7557251908396947,0.4682926829268293,0.8857142857142857,0.8794326241134752,0.8608695652173913,0.6378737541528239,0.832572298325723,0.8048048048048049,0.6997167138810199,0.450363196125908
