File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
2024-10-23 23.18 Ex00_writer0001-representations.aird.xes,485,0.8117236024844721,526,0.8902337228714524,0.9541284403669725,0.8143517688035816,0.9924642979594255,0.9804821734952229,0.9593700337344517,0.9433931660801659,1.0,1.0,1.0,0.9577464788732394,1.0,1.0,1.0,0.9784172661870504,0.8453865336658354,0.835820895522388,0.8217821782178218,0.7902439024390244
2024-10-23 23.18 Ex01_writer0001-representations.aird.xes,2430,0.48895899053627756,2465,0.6542292046570346,0.9894083272461651,0.694796274744356,0.9852056862887244,0.9600226482745216,0.9163030953596496,0.8708500339950007,1.0,0.972972972972973,0.9473684210526315,0.9014084507042254,1.0,0.9863013698630136,0.972972972972973,0.9481481481481482,0.4502617801047121,0.4270967741935484,0.3957016434892541,0.3740648379052369
2024-10-23 23.18 Ex02_writer0001-representations.aird.xes,1502,0.5420731707317072,1831,0.6786027733895033,0.9618983957219251,0.7611877186184137,0.9852795147409323,0.9592675919552927,0.9017116385267178,0.8234999709046534,0.9285714285714286,0.8181818181818182,0.7555555555555555,0.5826771653543307,0.9629629629629629,0.9,0.8607594936708861,0.736318407960199,0.7034220532319392,0.664804469273743,0.6159420289855073,0.5265866209262435
2024-10-23 23.18 Ex03_writer0001-representations.aird.xes,8466,0.42951482479784364,9148,0.5853879622915156,0.9733685220729367,0.6734674079276685,0.9465658819908659,0.8671436097624637,0.7727999105248429,0.6811288956128254,0.5862068965517241,0.45454545454545453,0.38202247191011235,0.3103448275862069,0.7391304347826086,0.625,0.5528455284552846,0.47368421052631576,0.3373089824822959,0.26312081718915115,0.19387075283144573,0.15473887814313347
2024-10-23 23.18 Ex04_writer0008-representations.aird.xes,10509,0.31639888115527226,10641,0.4775884923167558,0.9769417475728155,0.6201765149802876,0.9586172098917938,0.895290025876253,0.8058442369227982,0.7347496812738787,0.59375,0.5166666666666667,0.47368421052631576,0.4140625,0.7450980392156863,0.6813186813186813,0.6428571428571429,0.585635359116022,0.25329202168861353,0.21350844277673542,0.1701665459811731,0.1397318278052223
2024-10-24 00.07 Ex05_writer0013-representations.aird.xes,3979,0.277989475594266,3983,0.43479494820490994,0.9989567031820553,0.6057281224464321,0.9733909826121159,0.9336507911144483,0.888231152780799,0.8528149851715834,0.4827586206896552,0.3333333333333333,0.25742574257425743,0.20714285714285716,0.6511627906976745,0.5,0.4094488188976378,0.3431952662721893,0.3090024330900243,0.30498177399756987,0.30097087378640774,0.296969696969697
2024-10-24 00.07 Ex06_writer0000-representations.aird.xes,1273,0.5523909985935302,1466,0.6950915141430949,0.9813510153336096,0.7521711720485857,0.9944110412078072,0.9827962808597567,0.9497634223765065,0.9344248943628236,0.9629629629629629,0.9019607843137255,0.8536585365853658,0.7592592592592593,0.9811320754716981,0.9484536082474226,0.9210526315789473,0.8631578947368421,0.6780045351473922,0.6734693877551021,0.6689342403628118,0.6531531531531531
2024-10-24 00.07 Ex07_writer0000-representations.aird.xes,1480,0.613879467779807,1911,0.7401060791513667,0.9489086111777405,0.8061127425414938,0.9802366237059067,0.9494644747153241,0.9095984185345656,0.8807508671910002,0.6153846153846154,0.47619047619047616,0.4225352112676056,0.3604060913705584,0.7619047619047619,0.6451612903225806,0.594059405940594,0.5298507462686567,0.6923076923076923,0.5641025641025641,0.4613333333333334,0.3865652724968315
2024-10-24 00.30 Ex08_writer0000-representations.aird.xes,4147,0.4749303621169917,4367,0.6326238748212333,0.9750704530674181,0.6824942566420201,0.9632539897067446,0.9081804694001597,0.8209800513391138,0.7872725948088823,0.6774193548387096,0.5423728813559322,0.46808510638297873,0.376,0.8076923076923077,0.7032967032967034,0.6376811594202898,0.5465116279069767,0.39027982326951394,0.33004231311706633,0.2644295302013423,0.22845953002610964
2024-10-24 00.30 Ex09_writer0002-representations.aird.xes,9311,0.31777549824150053,9740,0.4713991099533268,0.9375227686703097,0.6093638599312549,0.9293925933051257,0.8319011335298125,0.6949389551918217,0.6460451044601451,0.7857142857142857,0.6031746031746031,0.5370370370370371,0.43670886075949367,0.88,0.7524752475247525,0.6987951807228916,0.6079295154185022,0.22532441997640584,0.1867378048780488,0.14453843324751747,0.12396096855800509
2024-10-24 00.37 Ex10_writer0000-representations.aird.xes,10827,0.2932306286311117,10935,0.45102665796475727,0.9790715372907154,0.6136457301164403,0.9678670138951051,0.9069695683376595,0.8015001419766273,0.7302911354749915,0.8214285714285714,0.6666666666666666,0.5789473684210527,0.463768115942029,0.9019607843137255,0.8,0.7333333333333333,0.6336633663366337,0.23957481602616515,0.21103117505995206,0.1718266253869969,0.14621212121212124
